problem,Q,iter
51,-4.3709396297140717e-7,24
51,-4.4445639263782644e-7,25
51,-4.512529530874643e-7,26
51,-4.5871559295845263e-7,27
51,-4.664621859212912e-7,28
51,-4.737162248422676e-7,29
51,-4.816048696386466e-7,30
51,-4.890030169457731e-7,31
51,-4.967075572802505e-7,32
51,-5.047407939951933e-7,33
51,-5.128430085208494e-7,34
51,-5.205793612440467e-7,35
51,-5.277407766212182e-7,36
51,-5.351133757152178e-7,37
51,-5.425743094178472e-7,38
51,-5.491592450084649e-7,39
51,-5.554727237247113e-7,40
51,-5.629348135390753e-7,41
51,-5.707500838452348e-7,42
51,-5.790547896543252e-7,43
51,-5.869902237778138e-7,44
51,-5.948548602225106e-7,45
51,-6.020420758948272e-7,46
51,-6.092846743583794e-7,47
51,-6.174521592845088e-7,48
51,-6.258668704345699e-7,49
51,-6.336710291975009e-7,50
51,-6.412525209861486e-7,51
51,-6.488489885209339e-7,52
51,-6.559110094648294e-7,53
51,-6.617611028759808e-7,54
51,-6.672132237711998e-7,55
51,-6.723881993231553e-7,56
51,-6.773786743787683e-7,57
51,-6.822484203790954e-7,58
51,-6.871327299574248e-7,59
51,-6.915032214478704e-7,60
51,-6.954733941765026e-7,61
51,-6.988836958077877e-7,62
51,-7.019701677549481e-7,63
51,-7.053000633163643e-7,64
51,-7.088071327521055e-7,65
51,-7.125900568386315e-7,66
51,-7.159540553584439e-7,67
51,-7.191241212345508e-7,68
51,-7.222077008391111e-7,69
51,-7.250058674832859e-7,70
51,-7.276120137535189e-7,71
51,-7.300840898678164e-7,72
51,-7.32828994007979e-7,73
51,-7.357451194138117e-7,74
51,-7.386820290892978e-7,75
51,-7.412975441455549e-7,76
51,-7.437846648986663e-7,77
51,-7.462381364644892e-7,78
51,-7.486292406169522e-7,79
51,-7.510640381748545e-7,80
51,-7.533897160667303e-7,81
51,-7.555474964309783e-7,82
51,-7.576050293575936e-7,83
51,-7.596930209104626e-7,84
51,-7.615076739470846e-7,85
51,-7.633803292730295e-7,86
51,-7.65324025890727e-7,87
51,-7.670613843460562e-7,88
51,-7.686828801043634e-7,89
51,-7.702057637875394e-7,90
51,-7.71556995019406e-7,91
51,-7.728339459251898e-7,92
51,-7.740806410759162e-7,93
51,-7.751748210123159e-7,94
51,-7.762296131475323e-7,95
51,-7.772329110852348e-7,96
51,-7.78295484136655e-7,97
51,-7.79315424744482e-7,98
51,-7.801537230235458e-7,99
51,-7.811179431179841e-7,100
51,-7.820463339818598e-7,101
51,-7.827637492439931e-7,102
51,-7.834751019946178e-7,103
51,-7.843437672006615e-7,104
51,-7.852936080003117e-7,105
51,-7.863014870959278e-7,106
51,-7.871942776976928e-7,107
51,-7.882330110410292e-7,108
51,-7.892047311273574e-7,109
51,-7.899737699911372e-7,110
51,-7.907469418961537e-7,111
51,-7.915536650278395e-7,112
51,-7.923114836054908e-7,113
51,-7.930560860675439e-7,114
51,-7.937279738047814e-7,115
51,-7.943325524954669e-7,116
51,-7.94978550412009e-7,117
51,-7.955456262599028e-7,118
51,-7.961255620289128e-7,119
51,-7.966562529327897e-7,120
51,-7.971419097723048e-7,121
51,-7.976510355356682e-7,122
51,-7.982587890868903e-7,123
51,-7.987663169126708e-7,124
51,-7.992029307193615e-7,125
51,-7.997296866113297e-7,126
51,-8.002205570917088e-7,127
51,-8.006404367615731e-7,128
51,-8.011054302849597e-7,129
51,-8.014825279189394e-7,130
51,-8.018092208299693e-7,131
51,-8.021834744089828e-7,132
51,-8.024821548989429e-7,133
52,-4.633439295879155e-8,1
52,-3.057114343752935e-7,2
52,-3.2251967416962395e-7,3
52,-3.435745614458443e-7,4
52,-3.608052055537441e-7,5
52,-3.798954456285802e-7,6
52,-3.93409408176764e-7,7
52,-4.103658504158682e-7,8
52,-4.2782508093204227e-7,9
52,-4.419878999253025e-7,10
52,-4.56223819047066e-7,11
52,-4.721134832416009e-7,12
52,-4.878480510435377e-7,13
52,-5.01983913795667e-7,14
52,-5.16241780601177e-7,15
52,-5.287178187824769e-7,16
52,-5.397271465013379e-7,17
52,-5.512065467403612e-7,18
52,-5.625240271474633e-7,19
52,-5.741160950629028e-7,20
52,-5.859099892054015e-7,21
52,-5.96538881528225e-7,22
52,-6.06578189017259e-7,23
52,-6.177340670237199e-7,24
52,-6.288262079768942e-7,25
52,-6.405260527566523e-7,26
52,-6.514694628323685e-7,27
52,-6.608444602658917e-7,28
52,-6.701039423587346e-7,29
52,-6.800673716556073e-7,30
52,-6.905191349068397e-7,31
52,-7.006747730165487e-7,32
52,-7.104785190480068e-7,33
52,-7.207903953683223e-7,34
52,-7.315392949548672e-7,35
52,-7.427925233891954e-7,36
52,-7.537986602125903e-7,37
52,-7.625860185185559e-7,38
52,-7.709035215522511e-7,39
52,-7.804938674707696e-7,40
52,-7.911392781054909e-7,41
52,-8.025940960118999e-7,42
52,-8.133604714794594e-7,43
52,-8.234274164220487e-7,44
52,-8.345165407636354e-7,45
52,-8.458139280220681e-7,46
52,-8.564638182234194e-7,47
52,-8.678569738775293e-7,48
52,-8.783181394334007e-7,49
52,-8.886814004442486e-7,50
52,-8.990848323987323e-7,51
52,-9.09778429016242e-7,52
52,-9.20859936191951e-7,53
52,-9.318453325608022e-7,54
52,-9.424005224932712e-7,55
52,-9.535609250201588e-7,56
52,-9.642313316526125e-7,57
52,-9.744135730707528e-7,58
52,-9.846295320392594e-7,59
52,-9.942439851780505e-7,60
52,-1.003539704020822e-6,61
52,-1.012726505198085e-6,62
52,-1.0218585410803086e-6,63
52,-1.029993144648175e-6,64
52,-1.0370902971569739e-6,65
52,-1.0444271954094394e-6,66
52,-1.051574331155177e-6,67
52,-1.0584498890831345e-6,68
52,-1.0644632301402983e-6,69
52,-1.0695825132238684e-6,70
52,-1.0752391463402152e-6,71
52,-1.0812970174264432e-6,72
52,-1.087565756117692e-6,73
52,-1.0939684152859997e-6,74
52,-1.0994398847316608e-6,75
52,-1.1041372566849299e-6,76
52,-1.109020436146789e-6,77
52,-1.1144890129866266e-6,78
52,-1.1195339186502319e-6,79
52,-1.1244987631360956e-6,80
52,-1.1294569514571242e-6,81
52,-1.1342848175984315e-6,82
52,-1.138809995905069e-6,83
52,-1.14342944923603e-6,84
52,-1.1476637404388105e-6,85
52,-1.1516194821035507e-6,86
52,-1.155477667289181e-6,87
52,-1.1596634025422397e-6,88
52,-1.163986909499777e-6,89
52,-1.1680191553864272e-6,90
52,-1.171929214130086e-6,91
52,-1.1758171031441918e-6,92
52,-1.1794655488823295e-6,93
52,-1.183025743994024e-6,94
52,-1.1873050267551494e-6,95
52,-1.1912285468513885e-6,96
52,-1.194649900407913e-6,97
52,-1.1982715570437148e-6,98
52,-1.2015915449167487e-6,99
52,-1.2043052434240828e-6,100
52,-1.206611133526826e-6,101
52,-1.2088197840503658e-6,102
52,-1.211005070310479e-6,103
52,-1.2131453738774e-6,104
52,-1.215106001797178e-6,105
52,-1.2171713492499477e-6,106
52,-1.2194493677044137e-6,107
52,-1.2213186283672937e-6,108
52,-1.223304803871566e-6,109
52,-1.2253573410808373e-6,110
52,-1.2271683773376782e-6,111
52,-1.2290356191592932e-6,112
52,-1.2312304672710495e-6,113
52,-1.2335093584041548e-6,114
52,-1.2354138329652432e-6,115
52,-1.2377356228067509e-6,116
52,-1.2400715000639768e-6,117
52,-1.2421133876494268e-6,118
52,-1.2442230884426291e-6,119
52,-1.2462540716428639e-6,120
52,-1.2481876286505092e-6,121
52,-1.2499377027774084e-6,122
52,-1.2515383795897986e-6,123
52,-1.2532242933372646e-6,124
52,-1.2548298150044604e-6,125
52,-1.256229727330787e-6,126
52,-1.2577921656857228e-6,127
52,-1.2592468357137889e-6,128
52,-1.2604970661703296e-6,129
52,-1.2617796779890319e-6,130
52,-1.2629738927382603e-6,131
52,-1.264206684499585e-6,132
52,-1.2653166172240589e-6,133
52,-1.2663712357135495e-6,134
52,-1.2673324553062232e-6,135
52,-1.268478249740854e-6,136
52,-1.2696192435571418e-6,137
52,-1.2708155823720352e-6,138
52,-1.2720381476427162e-6,139
52,-1.2730877269662824e-6,140
52,-1.2741906191266087e-6,141
52,-1.2753486444426382e-6,142
52,-1.2764993751579055e-6,143
52,-1.2775162023054458e-6,144
52,-1.2784506385593331e-6,145
52,-1.2795403970551648e-6,146
52,-1.2806717055350682e-6,147
52,-1.2818466150686077e-6,148
52,-1.2829913602513437e-6,149
52,-1.284016402889628e-6,150
52,-1.284891536276023e-6,151
52,-1.2856244113416374e-6,152
52,-1.286379398806039e-6,153
52,-1.287006931336059e-6,154
52,-1.2876822281339454e-6,155
52,-1.2883503999335285e-6,156
52,-1.2888451185665348e-6,157
52,-1.2893807957696522e-6,158
52,-1.2898634621452792e-6,159
52,-1.2902995352805346e-6,160
52,-1.2907868221318983e-6,161
52,-1.29126963980676e-6,162
52,-1.2917366457739036e-6,163
52,-1.292058788206088e-6,164
53,-5.404064974500784e-8,1
53,-4.2795020967415525e-7,2
53,-4.5313588365087683e-7,3
53,-4.805989678762945e-7,4
53,-5.018652904416545e-7,5
53,-5.235576430890644e-7,6
53,-5.408067062942186e-7,7
53,-5.605304316048273e-7,8
53,-5.827697513860806e-7,9
53,-6.029394670751442e-7,10
53,-6.202475002165714e-7,11
53,-6.385517310043777e-7,12
53,-6.61400088723732e-7,13
53,-6.835247613959618e-7,14
53,-7.063923544027501e-7,15
53,-7.303694699345871e-7,16
53,-7.516165915529362e-7,17
53,-7.710094363995235e-7,18
53,-7.902070042010749e-7,19
53,-8.08907458917895e-7,20
53,-8.259919045331298e-7,21
53,-8.433091519477178e-7,22
53,-8.606435932648594e-7,23
53,-8.770320098672654e-7,24
53,-8.929587129989239e-7,25
53,-9.103214644058912e-7,26
53,-9.26928275250308e-7,27
53,-9.427356195920584e-7,28
53,-9.588555696100995e-7,29
53,-9.737915679888982e-7,30
53,-9.87752955199884e-7,31
53,-1.0019681276833282e-6,32
53,-1.0170682478707673e-6,33
53,-1.0316012928693176e-6,34
53,-1.0471918321800743e-6,35
53,-1.0618225172672514e-6,36
53,-1.0764036179671455e-6,37
53,-1.0922637582356934e-6,38
53,-1.1093774532575831e-6,39
53,-1.1251645786752626e-6,40
53,-1.1387668526256336e-6,41
53,-1.1548300735145692e-6,42
53,-1.1709729188798268e-6,43
53,-1.1876266961755892e-6,44
53,-1.2039312055301904e-6,45
53,-1.2207574829174457e-6,46
53,-1.236650201373715e-6,47
53,-1.2528791032245455e-6,48
53,-1.2697553588275268e-6,49
53,-1.2870418990168455e-6,50
53,-1.3042646920127237e-6,51
53,-1.3220709150077477e-6,52
53,-1.3392740785013366e-6,53
53,-1.355201638737683e-6,54
53,-1.372051662746362e-6,55
53,-1.3892644870780948e-6,56
53,-1.4058844217936384e-6,57
53,-1.4218846367491236e-6,58
53,-1.4395713342156988e-6,59
53,-1.4567196199625865e-6,60
53,-1.4726793502195028e-6,61
53,-1.4880330491281325e-6,62
53,-1.5040374905110008e-6,63
53,-1.519302084472957e-6,64
53,-1.5338477361144326e-6,65
53,-1.549015785903031e-6,66
53,-1.5641231932325552e-6,67
53,-1.5783874190635057e-6,68
53,-1.591627180239056e-6,69
53,-1.6046243445732055e-6,70
53,-1.6171478354106417e-6,71
53,-1.6266958929485934e-6,72
53,-1.6359667828807958e-6,73
53,-1.6471584322626887e-6,74
53,-1.6588417340667082e-6,75
53,-1.6697860113349078e-6,76
53,-1.6810274736138409e-6,77
53,-1.6938325023355815e-6,78
53,-1.7067702116771494e-6,79
53,-1.7190217675325157e-6,80
53,-1.7296768727431286e-6,81
53,-1.7390638200027798e-6,82
53,-1.7478646510468143e-6,83
53,-1.7569143212203732e-6,84
53,-1.7660480486549849e-6,85
53,-1.775277094834798e-6,86
53,-1.7838166459794796e-6,87
53,-1.7920474716802747e-6,88
53,-1.8006329200744552e-6,89
53,-1.8088565821990106e-6,90
53,-1.816525873724424e-6,91
53,-1.8248348470966875e-6,92
53,-1.833151839874968e-6,93
53,-1.8407719841984522e-6,94
53,-1.848689685053934e-6,95
53,-1.8573395647393165e-6,96
53,-1.864909623875223e-6,97
53,-1.8725823065318292e-6,98
53,-1.880313489050893e-6,99
53,-1.8871971114668726e-6,100
53,-1.8932576965653939e-6,101
53,-1.899060038209516e-6,102
53,-1.9049251287396904e-6,103
53,-1.910367854229551e-6,104
53,-1.914744264066609e-6,105
53,-1.9199148179068757e-6,106
53,-1.9257369055049743e-6,107
53,-1.93181781069981e-6,108
53,-1.9371524306406198e-6,109
53,-1.9422225720672264e-6,110
53,-1.947314621333767e-6,111
53,-1.9515751939239645e-6,112
53,-1.9550079392948725e-6,113
53,-1.958466818133152e-6,114
53,-1.962435786672927e-6,115
53,-1.9655048208638086e-6,116
53,-1.96812926263801e-6,117
53,-1.9709466945276433e-6,118
53,-1.9736100798498577e-6,119
53,-1.976391311997104e-6,120
53,-1.9792277171563594e-6,121
53,-1.9822550991296675e-6,122
53,-1.984888632357242e-6,123
53,-1.98746657992821e-6,124
53,-1.9897854466110304e-6,125
53,-1.992580789762803e-6,126
53,-1.9951977297222215e-6,127
53,-1.9982588191014e-6,128
53,-2.001836120988593e-6,129
53,-2.004853269785579e-6,130
53,-2.0083580042262135e-6,131
53,-2.0121446568607066e-6,132
53,-2.0157707579653354e-6,133
53,-2.0195191297108446e-6,134
53,-2.0235537831383753e-6,135
53,-2.027146190708915e-6,136
53,-2.0299324052410024e-6,137
53,-2.0331531771139303e-6,138
53,-2.0368072362760837e-6,139
53,-2.040366541631675e-6,140
53,-2.0436773790034748e-6,141
53,-2.046980135625314e-6,142
53,-2.0500261750836424e-6,143
53,-2.052890743075436e-6,144
53,-2.0558650831136233e-6,145
53,-2.058866943060618e-6,146
53,-2.0615551132441488e-6,147
53,-2.0640955536687365e-6,148
53,-2.0665457990119904e-6,149
53,-2.0687438979105813e-6,150
53,-2.071114540479563e-6,151
53,-2.07335247924324e-6,152
53,-2.0753004899933505e-6,153
53,-2.0773205172479157e-6,154
53,-2.07941455477635e-6,155
53,-2.0814200907838654e-6,156
53,-2.08359520415844e-6,157
53,-2.0861127902294395e-6,158
53,-2.0884965150725744e-6,159
53,-2.0906013707741657e-6,160
53,-2.092813194694604e-6,161
53,-2.0947709441943906e-6,162
53,-2.096387050671571e-6,163
53,-2.097973488964677e-6,164
53,-2.0995070520509767e-6,165
53,-2.1008697382131645e-6,166
53,-2.102015543421978e-6,167
53,-2.1030530726392603e-6,168
53,-2.1042579001132535e-6,169
53,-2.105538479431753e-6,170
53,-2.1068908545608474e-6,171
53,-2.10819894927937e-6,172
53,-2.1094558173651843e-6,173
53,-2.1108447729879055e-6,174
53,-2.1119505186771195e-6,175
53,-2.1131813599438033e-6,176
53,-2.114083857350572e-6,177
53,-2.1149516079608284e-6,178
53,-2.1156345470375746e-6,179
53,-2.116216360981449e-6,180
54,-5.404064974500784e-8,1
54,-3.3800938818647975e-7,2
54,-3.559084357672437e-7,3
54,-3.7664300568909747e-7,4
54,-3.944861769954383e-7,5
54,-4.1329704718903897e-7,6
54,-4.2720633734339084e-7,7
54,-4.4411572326073917e-7,8
54,-4.6291258091191757e-7,9
54,-4.788694124684168e-7,10
54,-4.939710988257863e-7,11
54,-5.111794921364645e-7,12
54,-5.307775984913465e-7,13
54,-5.487162484053836e-7,14
54,-5.681963804646773e-7,15
54,-5.860655411940035e-7,16
54,-6.009414592134947e-7,17
54,-6.154151934211963e-7,18
54,-6.305285124996165e-7,19
54,-6.456902918186445e-7,20
54,-6.611302110444934e-7,21
54,-6.761365269695485e-7,22
54,-6.890227154887615e-7,23
54,-7.019378014776232e-7,24
54,-7.158037422766709e-7,25
54,-7.296262522870365e-7,26
54,-7.437797088193489e-7,27
54,-7.572921521798121e-7,28
54,-7.685846287580742e-7,29
54,-7.793718760432958e-7,30
54,-7.91738986027768e-7,31
54,-8.043261517183411e-7,32
54,-8.163253648998179e-7,33
54,-8.290480563693028e-7,34
54,-8.414709685219074e-7,35
54,-8.547084837798654e-7,36
54,-8.689608689636368e-7,37
54,-8.799890538986594e-7,38
54,-8.911868094277317e-7,39
54,-9.041353834183179e-7,40
54,-9.163815925461393e-7,41
54,-9.289424773042654e-7,42
54,-9.429606892765219e-7,43
54,-9.559604240763018e-7,44
54,-9.683130674820792e-7,45
54,-9.82190086491097e-7,46
54,-9.960043274766328e-7,47
54,-1.0093495541575805e-6,48
54,-1.023355370197324e-6,49
54,-1.0367469029574836e-6,50
54,-1.0488186520331295e-6,51
54,-1.060924042852696e-6,52
54,-1.0730319830357209e-6,53
54,-1.085212677480446e-6,54
54,-1.0977883782305038e-6,55
54,-1.1106678041430335e-6,56
54,-1.123546295849367e-6,57
54,-1.1354558043862514e-6,58
54,-1.1483177502100255e-6,59
54,-1.16055250480055e-6,60
54,-1.1717778570356482e-6,61
54,-1.1833598128589281e-6,62
54,-1.1944835846893894e-6,63
54,-1.2057911426683024e-6,64
54,-1.2161297193628323e-6,65
54,-1.2250544300739345e-6,66
54,-1.2335037518362446e-6,67
54,-1.2412103316300491e-6,68
54,-1.2489084866834142e-6,69
54,-1.2575208913959209e-6,70
54,-1.2649642691868017e-6,71
54,-1.2714753016886502e-6,72
54,-1.2775386736307436e-6,73
54,-1.285286101807496e-6,74
54,-1.2930863527783733e-6,75
54,-1.3005065002414537e-6,76
54,-1.307856382940862e-6,77
54,-1.315200488952676e-6,78
54,-1.3218977279912919e-6,79
54,-1.3283319422166148e-6,80
54,-1.3346009749975251e-6,81
54,-1.3407132671421068e-6,82
54,-1.346317743570618e-6,83
54,-1.3510092984325974e-6,84
54,-1.3556695229929523e-6,85
54,-1.3607471706935162e-6,86
54,-1.364943938324784e-6,87
54,-1.36942838968218e-6,88
54,-1.3742399384858112e-6,89
54,-1.378592121482074e-6,90
54,-1.3830829719596143e-6,91
54,-1.3881790558997396e-6,92
54,-1.39259332404872e-6,93
54,-1.3969465418136752e-6,94
54,-1.4012117282593767e-6,95
54,-1.4052107778090513e-6,96
54,-1.4090372601018983e-6,97
54,-1.4126851574907623e-6,98
54,-1.4164674419224679e-6,99
54,-1.4203011838962923e-6,100
54,-1.4239293675674165e-6,101
54,-1.4274437314216278e-6,102
54,-1.4311818617787796e-6,103
54,-1.4340370777350955e-6,104
54,-1.436090703200746e-6,105
54,-1.4377289569432966e-6,106
54,-1.439985707784965e-6,107
54,-1.4416413966765226e-6,108
54,-1.4433450345371103e-6,109
54,-1.4450948320136718e-6,110
54,-1.446603044174085e-6,111
54,-1.4480693346671736e-6,112
54,-1.4499254304298421e-6,113
54,-1.4517595748325147e-6,114
54,-1.4535323205885738e-6,115
54,-1.4554319028999786e-6,116
54,-1.4577769462892472e-6,117
54,-1.4603591040448732e-6,118
54,-1.4626331489696682e-6,119
54,-1.4651201334095278e-6,120
54,-1.4680783923493983e-6,121
54,-1.4706588700392797e-6,122
54,-1.473120055073993e-6,123
54,-1.4759670340552282e-6,124
54,-1.479000343072606e-6,125
54,-1.4818857253508427e-6,126
54,-1.4847914017757278e-6,127
54,-1.487410579626866e-6,128
54,-1.4898311692390947e-6,129
54,-1.4921722387119797e-6,130
54,-1.4945038097762921e-6,131
54,-1.4965026597444746e-6,132
54,-1.4984941152822541e-6,133
54,-1.5005083872328145e-6,134
54,-1.50255325732022e-6,135
54,-1.504480700202542e-6,136
54,-1.5060458796207703e-6,137
54,-1.5075526544614815e-6,138
54,-1.5087994818156133e-6,139
54,-1.5101444453227286e-6,140
54,-1.5116322892216857e-6,141
54,-1.513169981848221e-6,142
54,-1.514686511072436e-6,143
54,-1.5161163882826868e-6,144
54,-1.5174828980796015e-6,145
54,-1.5187819492771445e-6,146
54,-1.519942131011142e-6,147
54,-1.5211838909345613e-6,148
54,-1.5227010706610098e-6,149
54,-1.5243557923372442e-6,150
54,-1.5260992142473774e-6,151
54,-1.5276862640481078e-6,152
54,-1.529271121530889e-6,153
54,-1.5308182516757816e-6,154
54,-1.5321768144260248e-6,155
54,-1.5333130363909845e-6,156
54,-1.5344790353980747e-6,157
54,-1.5353037113134483e-6,158
54,-1.5361849324658855e-6,159
54,-1.5371929802781966e-6,160
54,-1.538083862522144e-6,161
54,-1.5388886894047244e-6,162
54,-1.5398262381930568e-6,163
54,-1.5407985505931322e-6,164
54,-1.541641514089377e-6,165
54,-1.5424546688518032e-6,166
54,-1.5432512381986464e-6,167
54,-1.5437521809713758e-6,168
54,-1.54420830793005e-6,169
55,-5.404064974500784e-8,1
55,-2.1491746354714202e-7,2
55,-2.2417745939772647e-7,3
55,-2.3684772255938503e-7,4
55,-2.5018775316607086e-7,5
55,-2.6344575707891426e-7,6
55,-2.7219556374133585e-7,7
55,-2.8414674844927053e-7,8
55,-2.963257856167839e-7,9
55,-3.070093747605426e-7,10
55,-3.1903084790130634e-7,11
55,-3.319657764287575e-7,12
55,-3.435778416608406e-7,13
55,-3.5451624183964867e-7,14
55,-3.6539796747171155e-7,15
55,-3.756100984943883e-7,16
55,-3.8488121136991447e-7,17
55,-3.937530461280151e-7,18
55,-4.035703044147844e-7,19
55,-4.125631103663229e-7,20
55,-4.2176891641119816e-7,21
55,-4.3151165831941513e-7,22
55,-4.409285145898295e-7,23
55,-4.4974907909986403e-7,24
55,-4.579943355581753e-7,25
55,-4.65121236588735e-7,26
55,-4.727927961811383e-7,27
55,-4.806239718576082e-7,28
55,-4.873629157455232e-7,29
55,-4.954491045286609e-7,30
55,-5.029038574404055e-7,31
55,-5.103961613058449e-7,32
55,-5.18577744837954e-7,33
55,-5.27233943160842e-7,34
55,-5.354491956662129e-7,35
55,-5.435203644661891e-7,36
55,-5.512257285082824e-7,37
55,-5.59126685312355e-7,38
55,-5.658459641234519e-7,39
55,-5.733598014781443e-7,40
55,-5.816300504132583e-7,41
55,-5.901159098709423e-7,42
55,-5.988716220886997e-7,43
55,-6.06824179581874e-7,44
55,-6.142533642955154e-7,45
55,-6.208850384783707e-7,46
55,-6.2687747491207e-7,47
55,-6.333160024567943e-7,48
55,-6.404639610606961e-7,49
55,-6.474633440647665e-7,50
55,-6.542899553815503e-7,51
55,-6.611898133246509e-7,52
55,-6.679087872702368e-7,53
55,-6.742925748522187e-7,54
55,-6.7990401675781e-7,55
55,-6.848769220137933e-7,56
55,-6.899377485102676e-7,57
55,-6.945794590457881e-7,58
55,-6.98889191022932e-7,59
55,-7.026824541595437e-7,60
55,-7.060155245740127e-7,61
55,-7.088399170322616e-7,62
55,-7.111849186416706e-7,63
55,-7.133353152376768e-7,64
55,-7.158237181799943e-7,65
55,-7.187395591760695e-7,66
55,-7.212831133307519e-7,67
55,-7.238757100891627e-7,68
55,-7.263375047045197e-7,69
55,-7.284877154465629e-7,70
55,-7.306532023589812e-7,71
55,-7.330423686677561e-7,72
55,-7.348004402509025e-7,73
55,-7.3680722906331e-7,74
55,-7.388434079880815e-7,75
55,-7.407268284905291e-7,76
55,-7.423757599027687e-7,77
55,-7.440370069217076e-7,78
55,-7.453510443680678e-7,79
55,-7.468127217764688e-7,80
55,-7.485602271171207e-7,81
55,-7.501690857985854e-7,82
55,-7.517557619418242e-7,83
55,-7.537304052663415e-7,84
55,-7.555243501140939e-7,85
55,-7.572061399516719e-7,86
55,-7.592755846520603e-7,87
55,-7.611715018520657e-7,88
55,-7.628458841221433e-7,89
55,-7.64505816252784e-7,90
55,-7.658002266713851e-7,91
55,-7.670844674247397e-7,92
55,-7.684282529596241e-7,93
55,-7.695768985754296e-7,94
55,-7.70703567876025e-7,95
55,-7.71770995149595e-7,96
55,-7.72802926073761e-7,97
55,-7.739018452989564e-7,98
55,-7.749795559185535e-7,99
55,-7.760516747339988e-7,100
55,-7.77203669662065e-7,101
55,-7.783629436894908e-7,102
55,-7.794283360433403e-7,103
55,-7.803375030033695e-7,104
55,-7.813732316273951e-7,105
55,-7.826001283242265e-7,106
55,-7.838792332451635e-7,107
55,-7.853174607919485e-7,108
55,-7.868730766548824e-7,109
55,-7.883850644001097e-7,110
55,-7.898626696342691e-7,111
55,-7.912826700703361e-7,112
55,-7.9275015607861e-7,113
55,-7.941777812165678e-7,114
55,-7.954503617501422e-7,115
55,-7.966323484955745e-7,116
55,-7.97755763869007e-7,117
55,-7.988438451827956e-7,118
55,-7.999987658663675e-7,119
55,-8.01030175744001e-7,120
55,-8.019934643117246e-7,121
55,-8.030693914464697e-7,122
55,-8.044134121859888e-7,123
55,-8.05764453611748e-7,124
55,-8.070489500945741e-7,125
55,-8.085077131198176e-7,126
55,-8.098337571316054e-7,127
55,-8.111296067419872e-7,128
55,-8.123091228109835e-7,129
55,-8.133238174557338e-7,130
55,-8.142403453268118e-7,131
55,-8.149983988989935e-7,132
55,-8.156947385653209e-7,133
55,-8.163148588458068e-7,134
55,-8.167278826111785e-7,135
55,-8.171280210564957e-7,136
55,-8.176684829733336e-7,137
55,-8.18288634158068e-7,138
55,-8.188366637546862e-7,139
55,-8.193767235024141e-7,140
55,-8.198703475675968e-7,141
55,-8.202861543123869e-7,142
55,-8.206581425815586e-7,143
55,-8.209348486287424e-7,144
56,-5.404064974500784e-8,1
56,-1.203068560487483e-7,2
56,-1.2443511754117747e-7,3
56,-1.3166189613453564e-7,4
56,-1.393634159058168e-7,5
56,-1.4501762196396546e-7,6
56,-1.4914386555984234e-7,7
56,-1.550902320129556e-7,8
56,-1.610280343913996e-7,9
56,-1.663201103879396e-7,10
56,-1.7160896250000586e-7,11
56,-1.782119969193938e-7,12
56,-1.8375332729076662e-7,13
56,-1.8859226376307126e-7,14
56,-1.9337544142256428e-7,15
56,-1.9825806951302116e-7,16
56,-2.0285204492516506e-7,17
56,-2.0703067038866492e-7,18
56,-2.1125575013938802e-7,19
56,-2.1488483212670737e-7,20
56,-2.182187993973295e-7,21
56,-2.2161884356197527e-7,22
56,-2.246378193723208e-7,23
56,-2.282364564511597e-7,24
56,-2.317851741592587e-7,25
56,-2.3535378964352635e-7,26
56,-2.3956204465059765e-7,27
56,-2.426603013195603e-7,28
56,-2.4572714060830435e-7,29
56,-2.4943077560812035e-7,30
56,-2.529576063183818e-7,31
56,-2.562667080648771e-7,32
56,-2.596601566225092e-7,33
56,-2.6294074318049896e-7,34
56,-2.659031024586461e-7,35
56,-2.683503026181155e-7,36
56,-2.7057946902734605e-7,37
56,-2.7289303623054416e-7,38
56,-2.7513213667342176e-7,39
56,-2.7687870034044787e-7,40
56,-2.7865881147606286e-7,41
56,-2.8002022419942994e-7,42
56,-2.812928516901519e-7,43
56,-2.826966775661034e-7,44
56,-2.8446463329243756e-7,45
56,-2.857324766979451e-7,46
56,-2.869421926918672e-7,47
56,-2.8815392483758116e-7,48
56,-2.893084799858397e-7,49
56,-2.903099544532573e-7,50
56,-2.91124497475555e-7,51
56,-2.919538384803565e-7,52
56,-2.926812961546559e-7,53
56,-2.9349325642596786e-7,54
56,-2.9412907636395585e-7,55
56,-2.9492949327932216e-7,56
56,-2.959059974451837e-7,57
56,-2.9682447417726325e-7,58
56,-2.9801869262908034e-7,59
56,-2.9902572273452155e-7,60
56,-2.9992661515334967e-7,61
56,-3.009142650398528e-7,62
56,-3.0173008320426525e-7,63
56,-3.027117570611122e-7,64
56,-3.0348756754255614e-7,65
56,-3.0412913557986737e-7,66
56,-3.0488591000276626e-7,67
56,-3.054993197329803e-7,68
56,-3.060304303848085e-7,69
56,-3.0661184923126567e-7,70
56,-3.072817434726207e-7,71
56,-3.0802756208531245e-7,72
56,-3.0879741215482666e-7,73
56,-3.095458515064854e-7,74
56,-3.103815346699996e-7,75
56,-3.1117634989509926e-7,76
56,-3.118166551958352e-7,77
56,-3.123712907884549e-7,78
56,-3.1311284348647984e-7,79
56,-3.1382658140584767e-7,80
56,-3.143804391105123e-7,81
56,-3.1505426141594316e-7,82
56,-3.1571990655821525e-7,83
56,-3.162853163708368e-7,84
56,-3.169648871040979e-7,85
